DATAFLOW;INDICATOR: Indicateur;MUNICIPALITY: Commune;FREQ: Fréquence;TIME_PERIOD: Période;OBS_VALUE;NOTE_INDICATOR: Note;OBS_STATUS: Statut d'observation;DECIMALS: Décimales
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2021;2125;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2022;2257;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2023;2447.07006835938;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2013;5.236682415;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2014;4.748604298;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2015;4.743207455;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2016;4.782131195;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2017;4.51943016052246;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2018;5.58016538619995;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2019;5.24737453460693;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2020;4.59522008895874;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2021;4.90645027160645;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2022;5.03647565841675;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C870: Schifflange;A: Annuelle;2023;4.99871873855591;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2013;5.890556812;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2014;4.967096806;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2015;4.204274654;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2016;4.864611149;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2017;4.27580595016479;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2018;5.40178632736206;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2019;5.65089654922485;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2020;5.07015657424927;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2021;5.38293552398682;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2022;5.22204685211182;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C530: Larochette;A: Annuelle;2023;5.54977989196777;;;1: Un
LU1:DF_C1600(1.0);M010: Moyenne;C330: Flaxweiler;A: Annuelle;2014;5042.679199;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C340: Frisange;A: Annuelle;2014;4966.29541;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C350: Garnich;A: Annuelle;2014;5266.736328;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C360: Goesdorf;A: Annuelle;2014;4221.034668;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C370: Grevenmacher;A: Annuelle;2014;4170.908691;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C380: Grosbous;A: Annuelle;2014;3761.843506;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C400: Heffingen;A: Annuelle;2014;4708.433105;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C420: Hesperange;A: Annuelle;2014;5655.078613;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C430: Hobscheid;A: Annuelle;2014;4706.769043;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C440: Junglinster;A: Annuelle;2014;5627.725098;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C460: Käerjeng;A: Annuelle;2014;4671.01123;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C470: Kayl;A: Annuelle;2014;3704.269043;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C480: Kehlen;A: Annuelle;2014;6010.818848;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C490: Kiischpelt;A: Annuelle;2014;3824.365967;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C500: Koerich;A: Annuelle;2014;5048.194336;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C510: Kopstal;A: Annuelle;2014;7297.328125;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C520: Lac de la Haute-Sûre;A: Annuelle;2014;4644.919922;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C530: Larochette;A: Annuelle;2014;3558.505615;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C540: Lenningen;A: Annuelle;2014;5125.583496;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C550: Leudelange;A: Annuelle;2014;6060.632813;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C560: Lintgen;A: Annuelle;2014;3996.984619;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C570: Lorentzweiler;A: Annuelle;2014;5047.505371;;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2013;1330.439941;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2014;1288.834961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2015;1371.660034;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2016;1308.140015;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2017;1378;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2018;1336;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2019;1553;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2020;1615;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2021;1551;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2022;1418;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C130: Bourscheid;A: Annuelle;2023;1584.43994140625;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2013;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2014;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2015;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2016;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2017;3505;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2018;3572;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2019;3826;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2020;3953;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2021;4277;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2022;4350;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C800: Rosport-Mompach;A: Annuelle;2023;4611.01171875;;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2013;6553.569824;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2014;6824.290039;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2015;6776.910156;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2016;7047.339844;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2017;7109;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2018;7253;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2019;7515;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2020;7587;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2021;7668;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2022;8206;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C070: Bettendorf;A: Annuelle;2023;8626.8603515625;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2013;5.587452888;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2014;5.659004211;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2015;6.606214046;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2016;6.873392582;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2017;6.8742527961731;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2018;6.56462240219116;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2019;6.45401000976563;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2020;5.97100067138672;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2021;5.83617305755615;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2022;5.86570930480957;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C320: Fischbach;A: Annuelle;2023;5.50884962081909;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2013;2.32961297;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2014;2.427899837;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2015;2.293837309;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2016;2.466769457;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2017;2.40889954566956;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2018;2.41386127471924;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2019;2.22043943405151;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2020;2.27695608139038;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2021;2.60959482192993;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2022;3.00308513641357;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C130: Bourscheid;A: Annuelle;2023;2.81318616867065;;;1: Un
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2013;1188;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2014;1076.880005;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2015;1067.079956;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2016;1124.880005;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2017;1417;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2018;1091;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2019;1313;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2020;1584;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2021;2013;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2022;1825;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C120: Boulaide;A: Annuelle;2023;1882.81005859375;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2013;5.726347923;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2014;5.599497795;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2015;5.709266663;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2016;5.668342113;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2017;5.66756105422974;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2018;6.0828652381897;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2019;5.92916965484619;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2020;5.64112901687622;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2021;5.59290266036987;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2022;5.8289999961853;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C180: Contern;A: Annuelle;2023;5.65308618545532;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2013;2.34005022;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2014;2.340675831;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2015;2.358896494;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2016;2.421411991;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2017;2.41549801826477;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2018;2.45265102386475;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2019;2.42019271850586;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2020;2.43776369094849;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2021;2.44744563102722;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2022;2.47926306724548;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C590: Mamer;A: Annuelle;2023;2.54005980491638;;;1: Un
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2013;1043.959961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2014;1126.680054;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2015;1133.849976;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2016;1201.859985;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2017;1307;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2018;1049;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2019;1075;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2020;1225;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2021;1232;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2022;1262;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C810: Rumelange;A: Annuelle;2023;1386.4990234375;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2013;3028.810059;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2014;3123.860107;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2015;3213.429932;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2016;3236.700195;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2017;3388;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2018;3391;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2019;3510;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2020;3705;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2021;3763;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2022;4007;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C290: Esch-sur-Sûre;A: Annuelle;2023;4292.9541015625;;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2013;7805.189941;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2014;8212.629883;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2015;8456.179688;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2016;8366.040039;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2017;8459;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2018;9094;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2019;9167;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2020;9738;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2021;9524;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2022;9939;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C750: Redange/Attert;A: Annuelle;2023;10564.759765625;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2013;2.311410904;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2014;2.257779121;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2015;2.188990831;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2016;2.12131381;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2017;2.29545044898987;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2018;2.38795185089111;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2019;2.7014639377594;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2020;2.2764310836792;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2021;2.37131571769714;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2022;2.33542823791504;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C980: Vallée de l'Ernz;A: Annuelle;2023;2.39290356636047;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2013;2.112234831;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2014;2.051573753;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2015;2.108906269;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2016;2.118712187;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2017;2.118412733078;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2018;2.10858464241028;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2019;2.19823098182678;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2020;2.20319724082947;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C940: Tandel;A: Annuelle;2021;2.11349844932556;;;1: Un
